observed,predicted,low,high,anomalous,actual_anomaly,err,threshold
754.517,770.651,756.617,784.685,0,0,0.2,0.280677
755.567,770.16,756.049,784.272,0,0,0.2,0.282233
756.221,770.664,756.707,784.622,0,0,0.2,0.279155
756.622,770.32,756.234,784.405,0,0,0.2,0.281705
757.531,771.066,756.856,785.275,0,0,0.2,0.284194
758.416,770.793,756.854,784.732,0,0,0.2,0.278776
758.978,770.526,756.348,784.704,0,0,0.2,0.283561
759.6,770.83,756.824,784.837,0,0,0.2,0.280133
759.968,771.239,757.148,785.33,0,0,0.2,0.281828
760.184,770.885,757.016,784.753,0,0,0.2,0.277377
760.338,770.111,755.984,784.237,0,0,0.195456,0.282529
759.919,770.843,756.825,784.861,0,0,0.2,0.280361
758.963,770.366,756.355,784.378,0,0,0.2,0.280238
758.138,770.691,756.806,784.575,0,0,0.2,0.277693
757.196,770.107,756.053,784.161,0,0,0.2,0.281087
756.322,770.88,756.674,785.086,0,0,0.2,0.284117
755.125,770.365,756.354,784.375,0,0,0.2,0.280204
754.249,770.227,756.236,784.219,0,0,0.2,0.279838
753.605,769.936,756.003,783.87,0,0,0.2,0.278675
753.123,770.218,756.252,784.184,0,0,0.2,0.27932
752.201,770.215,756.374,784.056,0,0,0.2,0.276812
752.262,769.403,755.551,783.255,0,0,0.2,0.27704
752.548,770.001,755.956,784.046,0,0,0.2,0.280902
753.108,769.178,755.118,783.237,0,0,0.2,0.281194
753.656,770.055,756.193,783.918,0,0,0.2,0.277249
754.538,769.877,755.652,784.101,0,0,0.2,0.284493
755.448,769.684,755.888,783.48,0,0,0.2,0.275916
756.473,769.066,755.163,782.969,0,0,0.2,0.278064
757.313,769.049,755.173,782.924,0,0,0.2,0.277504
758.093,770.525,756.397,784.652,0,0,0.2,0.282552
759.142,769.548,755.57,783.526,0,0,0.2,0.279557
759.869,769.672,755.601,783.744,0,0,0.196065,0.281433
760.562,770.074,756.2,783.947,0,0,0.190231,0.277471
760.731,769.92,756.057,783.783,0,0,0.183776,0.277259
760.385,769.366,755.508,783.223,0,0,0.179611,0.277142
759.933,770.327,756.556,784.098,0,0,0.2,0.275421
759.217,770.752,757.006,784.497,0,0,0.2,0.274915
758.425,769.729,756.06,783.399,0,0,0.2,0.273383
757.273,770.25,756.479,784.021,0,0,0.2,0.275414
756.299,770.142,756.287,783.998,0,0,0.2,0.277108
755.112,770.069,756.152,783.985,0,0,0.2,0.278328
753.76,770.354,756.524,784.185,0,0,0.2,0.276609
752.659,770.513,756.868,784.159,0,0,0.2,0.272905
751.84,769.352,755.754,782.95,0,0,0.2,0.271966
750.986,769.964,756.25,783.678,0,0,0.2,0.274277
750.462,769.557,755.684,783.43,0,0,0.2,0.277455
750.362,769.336,755.609,783.064,0,0,0.2,0.274553
750.866,768.695,755.118,782.272,0,0,0.2,0.271537
751.565,769.163,755.547,782.779,0,0,0.2,0.272314
752.315,768.514,754.94,782.087,0,0,0.2,0.271464
753.455,768.554,755.091,782.016,0,0,0.2,0.269248
754.453,769.217,755.585,782.848,0,0,0.2,0.27263
755.623,768.827,755.24,782.413,0,0,0.2,0.271721
756.843,769.058,755.395,782.721,0,0,0.2,0.273263
757.748,768.085,754.369,781.802,0,0,0.2,0.274329
758.667,768.875,755.162,782.587,0,0,0.2,0.274245
759.886,768.576,754.676,782.476,0,0,0.173803,0.278001
760.626,769.291,755.682,782.901,0,0,0.173308,0.272194
760.703,769.177,755.737,782.616,0,0,0.169473,0.268792
760.451,769.331,755.905,782.758,0,0,0.177607,0.268532
760.346,769.827,756.461,783.193,0,0,0.189613,0.267322
759.83,769.419,756.013,782.825,0,0,0.191775,0.268116
758.812,770.111,756.945,783.276,0,0,0.2,0.263318
757.869,769.353,756.112,782.594,0,0,0.2,0.264823
756.632,769.103,755.66,782.545,0,0,0.2,0.268853
755.631,769.822,756.363,783.281,0,0,0.2,0.269177
754.787,769.596,756.024,783.168,0,0,0.2,0.271441
753.893,768.474,755.085,781.864,0,0,0.2,0.267792
752.958,769.356,755.945,782.767,0,0,0.2,0.268213
752.423,769.332,755.771,782.894,0,0,0.2,0.271223
752.324,769.297,755.725,782.87,0,0,0.2,0.271441
752.54,768.858,755.378,782.339,0,0,0.2,0.269601
753.025,768.8,755.224,782.377,0,0,0.2,0.271527
753.74,768.504,754.85,782.159,0,0,0.2,0.27309
754.656,768.62,754.909,782.331,0,0,0.2,0.274219
755.844,768.951,755.425,782.477,0,0,0.2,0.270517
756.951,768.172,754.501,781.843,0,0,0.2,0.27342
757.979,768.341,754.554,782.129,0,0,0.2,0.275757
758.997,768.626,755.108,782.145,0,0,0.192588,0.270364
760.169,768.391,754.844,781.938,0,0,0.164435,0.270941
760.891,768.806,755.14,782.471,0,0,0.158294,0.273311
761.801,769.628,756.163,783.093,0,0,0.156543,0.269296
762.417,769.879,756.33,783.428,0,0,0.149242,0.270974
762.342,769.636,756.466,782.806,0,0,0.145886,0.263395
761.787,769.259,756.335,782.183,0,0,0.149436,0.258482
761.005,768.838,755.784,781.892,0,0,0.156658,0.26108
760.233,769.393,756.391,782.395,0,0,0.1832,0.260039
759.256,770.062,757.099,783.025,0,0,0.2,0.259257
758.096,770.374,757.273,783.475,0,0,0.2,0.262027
756.609,769.752,756.716,782.789,0,0,0.2,0.260727
755.345,769.187,755.782,782.592,0,0,0.2,0.268091
754.31,769.71,756.471,782.948,0,0,0.2,0.264761
753.124,770.07,756.718,783.422,0,0,0.2,0.267043
752.133,769.8,756.474,783.126,0,0,0.2,0.266523
751.381,769.563,756.38,782.746,0,0,0.2,0.263661
751.156,769.083,755.73,782.436,0,0,0.2,0.267058
751.434,769.536,756.273,782.799,0,0,0.2,0.265268
751.866,769.037,755.557,782.518,0,0,0.2,0.269605
752.723,768.526,755.042,782.011,0,0,0.2,0.269693
753.753,768.832,755.284,782.379,0,0,0.2,0.27095
754.767,768.988,755.294,782.682,0,0,0.2,0.273871
756.216,768.419,754.793,782.046,0,0,0.2,0.272529
757.493,768.82,755.079,782.562,0,0,0.2,0.274829
758.364,768.712,754.975,782.449,0,0,0.2,0.274736
759.428,768.827,755.107,782.547,0,0,0.187986,0.274398
760.45,769.302,755.613,782.991,0,0,0.17704,0.273777
761.116,768.56,754.96,782.16,0,0,0.148879,0.272004
761.868,768.882,755.232,782.532,0,0,0.140283,0.273
761.66,769.344,755.979,782.709,0,0,0.153682,0.267299
760.975,768.921,755.77,782.072,0,0,0.158919,0.263024
760.719,769.468,756.446,782.49,0,0,0.174973,0.260438
759.848,769.054,755.968,782.14,0,0,0.184117,0.261719
758.976,769.409,756.214,782.603,0,0,0.2,0.263884
757.595,769.199,755.902,782.495,0,0,0.2,0.265934
756.234,769.373,755.92,782.825,0,0,0.2,0.269047
755.234,769.585,755.892,783.277,0,0,0.2,0.273855
754.143,769.694,756.075,783.313,0,0,0.2,0.272375
753.03,769.534,756.016,783.052,0,0,0.2,0.270362
752.041,769.127,755.449,782.805,0,0,0.2,0.273553
751.88,768.538,754.752,782.323,0,0,0.2,0.275707
751.904,768.994,755.402,782.586,0,0,0.2,0.271834
752.609,768.404,754.804,782.004,0,0,0.2,0.271998
753.454,768.337,754.611,782.064,0,0,0.2,0.274533
754.462,768.477,754.638,782.315,0,0,0.2,0.27677
755.397,768.669,755.05,782.288,0,0,0.2,0.272379
757.036,768.65,755.023,782.278,0,0,0.2,0.272552
758.347,768.187,754.526,781.848,0,0,0.196801,0.273214
758.988,768.88,755.087,782.673,0,0,0.197837,0.275856
760.123,768.67,754.872,782.467,0,0,0.170931,0.275948
761.172,769.489,755.829,783.149,0,0,0.166345,0.273203
761.909,769.751,755.989,783.513,0,0,0.156839,0.275239
762.731,769.914,756.285,783.543,0,0,0.143656,0.272581
762.913,769.559,756.263,782.856,0,0,0.132924,0.265933
762.491,769.423,756.153,782.694,0,0,0.138647,0.265404
761.561,769.676,756.479,782.873,0,0,0.162302,0.263933
760.946,769.937,756.766,783.108,0,0,0.179816,0.263416
760.031,770.195,757.263,783.127,0,0,0.2,0.258638
758.819,769.582,756.401,782.763,0,0,0.2,0.263622
756.992,770.756,757.512,784,0,0,0.2,0.264877
755.671,769.54,755.94,783.14,0,0,0.2,0.271999
754.514,770.283,756.646,783.921,0,0,0.2,0.272751
753.16,769.35,755.943,782.758,0,0,0.2,0.268153
752.272,769.694,756.312,783.076,0,0,0.2,0.267646
751.564,770.143,756.619,783.667,0,0,0.2,0.270478
750.595,769.437,756.244,782.63,0,0,0.2,0.263856
750.912,769.428,756.137,782.719,0,0,0.2,0.265816
751.079,769.224,755.562,782.887,0,0,0.2,0.273259
752.279,769.074,755.506,782.641,0,0,0.2,0.271346
752.161,768.825,755.202,782.447,0,0,0.2,0.272448
753.482,769.2,755.659,782.741,0,0,0.2,0.270822
754.775,768.712,755.197,782.226,0,0,0.2,0.270293
756.116,768.551,755.11,781.992,0,0,0.2,0.268815
757.297,768.311,754.6,782.021,0,0,0.2,0.274211
758.632,769.459,755.654,783.264,0,0,0.2,0.2761
759.669,768.8,755.036,782.565,0,0,0.182627,0.275285
760.744,770.136,756.367,783.904,0,0,0.187838,0.27537
761.129,769.671,756.134,783.208,0,0,0.170842,0.270738
760.933,769.912,756.412,783.412,0,0,0.179578,0.270004
760.337,770.549,757.061,784.037,0,0,0.2,0.269757
760.196,770.513,756.873,784.154,0,0,0.2,0.272801
759.642,770.058,756.384,783.732,0,0,0.2,0.273477
758.157,769.755,755.998,783.511,0,0,0.2,0.275129
756.765,770.761,757.172,784.351,0,0,0.2,0.271791
755.666,770.998,757.425,784.571,0,0,0.2,0.271463
754.458,770.401,756.625,784.176,0,0,0.2,0.275516
753.299,769.83,756.328,783.331,0,0,0.2,0.270024
752.281,770.425,756.63,784.22,0,0,0.2,0.275899
751.712,770.483,756.601,784.364,0,0,0.2,0.27763
751.155,768.855,755.218,782.492,0,0,0.2,0.272742
752.019,769.252,755.724,782.78,0,0,0.2,0.270562
753.06,769.402,755.542,783.261,0,0,0.2,0.277189
753.874,769.435,755.666,783.204,0,0,0.2,0.275381
754.205,768.851,755.168,782.534,0,0,0.2,0.273658
755.65,769.484,755.638,783.33,0,0,0.2,0.276919
756.199,769.877,756.084,783.67,0,0,0.2,0.275852
757.375,770.136,756.545,783.727,0,0,0.2,0.271826
758.643,770.146,756.174,784.119,0,0,0.2,0.279446
759.725,770.76,756.82,784.7,0,0,0.2,0.278799
760.849,770.662,756.744,784.581,0,0,0.196265,0.278365
761.99,769.895,756.23,783.561,0,0,0.158106,0.27331
763.071,769.895,756.23,783.561,1,0,0.158106,0.27331
763.599,769.895,756.23,783.561,1,0,0.158106,0.27331
763.522,769.895,756.23,783.561,1,0,0.158106,0.27331
762.411,770.271,756.702,783.84,0,0,0.157199,0.271379
761.666,771.222,757.896,784.548,0,0,0.191128,0.266519
761.563,771.371,757.922,784.819,0,0,0.196157,0.268971
759.937,771.011,757.508,784.515,0,0,0.2,0.270077
758.714,770.836,757.274,784.397,0,0,0.2,0.271233
757.724,770.004,756.418,783.59,0,0,0.2,0.271715
755.25,771.371,757.643,785.099,0,0,0.2,0.274564
754.77,771.038,757.076,785,0,0,0.2,0.27924
753.122,770.474,756.826,784.123,0,0,0.2,0.272974
752.501,770.789,756.968,784.611,0,0,0.2,0.276428
752.014,770.842,757,784.684,0,0,0.2,0.276837
752.237,769.531,755.797,783.266,0,0,0.2,0.274692
752.785,769.711,756.251,783.172,0,0,0.2,0.269206
753.611,770.278,756.692,783.865,0,0,0.2,0.271734
754.462,770.826,757.158,784.493,0,0,0.2,0.273352
755.657,769.889,756.126,783.653,0,0,0.2,0.275274
756.853,770.18,756.504,783.856,0,0,0.2,0.273517
758.309,770.18,756.568,783.792,0,0,0.2,0.272246
759.268,770.609,756.962,784.255,0,0,0.2,0.272937
760.053,770.621,756.711,784.532,0,0,0.2,0.278208
760.804,770.696,756.872,784.52,0,0,0.197848,0.27648
761.703,771.474,757.538,785.409,0,0,0.195413,0.278707
762.405,770.827,756.891,784.762,0,0,0.168431,0.278717
762.873,771.439,757.718,785.161,0,0,0.171329,0.27443
762.688,771.675,758.001,785.349,0,0,0.179731,0.27348
762.1,771.591,757.839,785.342,0,0,0.189812,0.275023
761.694,772.041,758.301,785.781,0,0,0.2,0.274798
760.343,770.874,757.24,784.507,0,0,0.2,0.272671
761.121,772.494,758.792,786.196,0,0,0.2,0.274036
759.953,771.819,758.049,785.589,0,0,0.2,0.275399
756.81,772.071,758.337,785.804,0,0,0.2,0.274675
756.204,772.241,758.294,786.188,0,0,0.2,0.278939
754.412,772.841,758.794,786.888,0,0,0.2,0.280947
753.025,771.963,758.171,785.754,0,0,0.2,0.275829
752.153,772.621,758.745,786.496,0,0,0.2,0.277507
751.951,771.659,757.744,785.574,0,0,0.2,0.278303
752.432,771.797,757.745,785.849,0,0,0.2,0.281045
753.12,770.925,757.182,784.667,0,0,0.2,0.274846
754.193,770.415,756.371,784.458,0,0,0.2,0.280868
755.35,770.799,756.813,784.784,0,0,0.2,0.279711
756.564,770.749,756.72,784.778,0,0,0.2,0.280585
758.1,770.852,756.706,784.997,0,0,0.2,0.282919
759.017,771.33,757.405,785.254,0,0,0.2,0.27849
760.056,771.506,757.404,785.607,0,0,0.2,0.282024
760.882,771.692,757.591,785.794,0,0,0.2,0.282029
761.449,771.598,757.317,785.879,0,0,0.2,0.285621
761.96,772.069,757.982,786.156,0,0,0.2,0.281738
762.376,771.259,757.092,785.426,0,0,0.17766,0.283348
761.951,772.269,758.288,786.25,0,0,0.2,0.279626
761.289,771.887,757.881,785.894,0,0,0.2,0.28013
760.604,772.334,758.306,786.361,0,0,0.2,0.280546
759.878,771.857,757.886,785.828,0,0,0.2,0.279423
758.743,771.228,757.069,785.388,0,0,0.2,0.283191
757.133,771.176,757.006,785.346,0,0,0.2,0.283395
755.652,771.714,757.367,786.061,0,0,0.2,0.286943
754.27,771.915,757.824,786.007,0,0,0.2,0.281828
753.228,771.076,756.961,785.191,0,0,0.2,0.282303
752.125,770.744,756.532,784.955,0,0,0.2,0.284232
751.671,771.613,757.352,785.875,0,0,0.2,0.285232
750.777,770.531,756.317,784.746,0,0,0.2,0.284288
750.871,771.099,757.047,785.151,0,0,0.2,0.281048
751.637,771.099,756.979,785.218,0,0,0.2,0.282391
752.233,770.579,756.513,784.645,0,0,0.2,0.281319
753.734,771.208,757.102,785.315,0,0,0.2,0.282122
754.87,771.163,757.05,785.277,0,0,0.2,0.282272
756.604,770.677,756.711,784.643,0,0,0.2,0.279326
757.57,771,756.855,785.145,0,0,0.2,0.282895
758.462,770.865,756.868,784.862,0,0,0.2,0.279948
759.259,770.852,757.177,784.526,0,0,0.2,0.273489
759.819,771.584,757.715,785.453,0,0,0.2,0.277384
760.795,771.485,757.761,785.209,0,0,0.2,0.274476
761.147,771.214,757.324,785.104,0,0,0.2,0.277801
761.248,771.288,757.613,784.964,0,0,0.2,0.273508
761.027,771.605,757.849,785.36,0,0,0.2,0.275112
760.651,771.823,758.005,785.642,0,0,0.2,0.27638
760.391,772.004,757.918,786.091,0,0,0.2,0.28173
759.537,771.954,757.993,785.915,0,0,0.2,0.279228
758.657,772.212,758.22,786.204,0,0,0.2,0.279843
757.241,771.861,757.956,785.765,0,0,0.2,0.278086
755.871,770.49,756.517,784.464,0,0,0.2,0.279469
755.235,771.42,757.666,785.174,0,0,0.2,0.275082
753.91,771.272,757.43,785.115,0,0,0.2,0.276857
753.054,771.396,757.293,785.498,0,0,0.2,0.282043
752,769.987,755.881,784.094,0,0,0.2,0.282127
751.763,770.802,756.766,784.838,0,0,0.2,0.280726
752.282,770.652,756.586,784.718,0,0,0.2,0.281327
753.062,769.862,755.8,783.923,0,0,0.2,0.281226
753.999,770.423,756.293,784.553,0,0,0.2,0.282596
755.346,770.012,755.837,784.187,0,0,0.2,0.283502
756.453,769.768,755.467,784.069,0,0,0.2,0.286022
757.529,770.766,756.459,785.072,0,0,0.2,0.286125
758.74,770.2,756.131,784.269,0,0,0.2,0.281375
759.764,770.991,756.677,785.305,0,0,0.2,0.286281
760.506,771.43,757.038,785.823,0,0,0.2,0.287851
761.103,770.494,756.185,784.802,0,0,0.187817,0.286169
761.608,771.194,756.961,785.428,0,0,0.191727,0.284668
762.035,770.739,756.493,784.985,0,0,0.174079,0.284926
762.123,771.054,756.906,785.203,0,0,0.178627,0.282976
761.983,770.798,756.652,784.943,0,0,0.176299,0.282909
761.66,770.28,756.409,784.15,0,0,0.172395,0.277406
761.403,771.494,757.656,785.332,0,0,0.2,0.276759
761.75,771.419,757.632,785.205,0,0,0.19337,0.275738
761.013,771.076,757.445,784.707,0,0,0.2,0.272614
759.475,770.574,756.578,784.57,0,0,0.2,0.279925
758.006,771.391,757.513,785.269,0,0,0.2,0.277565
756.902,771.826,758.127,785.524,0,0,0.2,0.273969
755.324,770.996,757.18,784.812,0,0,0.2,0.276324
752.905,770.456,756.608,784.303,0,0,0.2,0.276954
751.439,770.827,756.897,784.757,0,0,0.2,0.2786
751.598,771.056,757.294,784.817,0,0,0.2,0.275236
752.099,770.618,756.889,784.347,0,0,0.2,0.274585
752.749,769.706,756.005,783.407,0,0,0.2,0.274018
753.897,770.168,756.539,783.798,0,0,0.2,0.272588
755.061,770.286,756.542,784.031,0,0,0.2,0.274884
755.912,770.201,756.427,783.974,0,0,0.2,0.275478
756.969,769.325,755.443,783.206,0,0,0.2,0.277627
757.976,770.668,756.775,784.561,0,0,0.2,0.277868
758.52,770.152,756.039,784.266,0,0,0.2,0.282273
759.15,770.884,756.845,784.923,0,0,0.2,0.280778
760.034,770.817,756.822,784.813,0,0,0.2,0.279906
760.527,770.633,756.611,784.656,0,0,0.2,0.280452
761.014,770.888,756.745,785.032,0,0,0.197486,0.282872
760.888,770.794,756.786,784.801,0,0,0.19811,0.280152
760.331,770.512,756.4,784.623,0,0,0.2,0.282233
759.903,771.264,757.138,785.39,0,0,0.2,0.282518
759.175,769.942,755.788,784.095,0,0,0.2,0.283069
757.756,770.536,756.564,784.507,0,0,0.2,0.27943
756.48,770.591,756.482,784.7,0,0,0.2,0.282179
755.363,771.037,757.002,785.072,0,0,0.2,0.280697
754.275,771.067,756.942,785.192,0,0,0.2,0.2825
753.513,771.628,757.387,785.869,0,0,0.2,0.284821
752.605,770.706,756.219,785.193,0,0,0.2,0.28974
752.047,770.63,756.208,785.052,0,0,0.2,0.288442
752.022,769.797,755.497,784.096,0,0,0.2,0.28599
752.389,770.83,756.459,785.2,0,0,0.2,0.28741
753.115,770.695,756.325,785.064,0,0,0.2,0.287391
754.088,770.081,755.89,784.271,0,0,0.2,0.283814
755.004,770.409,756.197,784.621,0,0,0.2,0.284238
756.049,770.049,755.908,784.19,0,0,0.2,0.28282
757.048,769.877,755.507,784.247,0,0,0.2,0.287399
757.971,770.1,755.668,784.531,0,0,0.2,0.288635
758.766,770.429,756.014,784.844,0,0,0.2,0.288294
759.651,770.172,755.711,784.632,0,0,0.2,0.289204
760.359,770.456,756.197,784.715,0,0,0.2,0.285187
761.1,770.802,756.524,785.08,0,0,0.19404,0.285562
761.848,770.674,756.508,784.839,0,0,0.176512,0.283311
762.141,770.576,756.632,784.519,0,0,0.168691,0.278865
761.818,771.367,757.161,785.574,0,0,0.190991,0.284123
762.037,771.369,757.269,785.47,0,0,0.186648,0.282011
760.748,771.24,757.132,785.349,0,0,0.2,0.282176
759.491,770.712,756.618,784.806,0,0,0.2,0.281872
758.303,770.693,756.862,784.525,0,0,0.2,0.276628
757.602,771.452,757.377,785.526,0,0,0.2,0.281487
755.709,771.579,757.784,785.374,0,0,0.2,0.275892
755.299,771.33,757.496,785.164,0,0,0.2,0.276678
754.815,771.173,757.585,784.76,0,0,0.2,0.271754
753.783,771.049,757.133,784.966,0,0,0.2,0.27833
753.605,771.008,757.357,784.659,0,0,0.2,0.273016
753.819,770.58,756.712,784.449,0,0,0.2,0.277368
753.935,770.653,756.905,784.401,0,0,0.2,0.274962
754.988,770.773,756.994,784.553,0,0,0.2,0.275592
755.191,770.223,756.327,784.119,0,0,0.2,0.27792
756.111,770.514,756.851,784.178,0,0,0.2,0.273274
757.438,769.837,756.11,783.565,0,0,0.2,0.274545
758.524,770.341,756.694,783.989,0,0,0.2,0.27295
758.919,770.215,756.589,783.84,0,0,0.2,0.272505
759.89,770.113,756.51,783.717,0,0,0.2,0.272064
760.459,770.828,757.148,784.509,0,0,0.2,0.273614
760.332,771.723,758.143,785.303,0,0,0.2,0.271596
760.128,771.432,757.772,785.092,0,0,0.2,0.273197
760.723,771.305,757.427,785.182,0,0,0.2,0.277551
760.385,771.094,757.398,784.79,0,0,0.2,0.273914
759.848,771.467,757.66,785.274,0,0,0.2,0.276134
759.441,771.012,757.106,784.918,0,0,0.2,0.278118
758.687,771.175,757.069,785.28,0,0,0.2,0.282104
757.678,770.987,757.188,784.785,0,0,0.2,0.275964
756.472,771.479,757.477,785.481,0,0,0.2,0.280036
755.155,771.813,757.934,785.692,0,0,0.2,0.277574
754.196,771.247,757.327,785.166,0,0,0.2,0.278393
753.615,770.704,756.758,784.65,0,0,0.2,0.278928
752.954,771.484,757.722,785.245,0,0,0.2,0.275234
752.576,770.419,756.818,784.02,0,0,0.2,0.272021
752.457,770.677,756.859,784.495,0,0,0.2,0.276354
753.192,770.718,757.06,784.376,0,0,0.2,0.273156
753.279,769.597,755.845,783.349,0,0,0.2,0.275042
754.459,770.602,756.852,784.352,0,0,0.2,0.275003
754.967,770.573,756.841,784.305,0,0,0.2,0.274641
755.599,770.128,756.494,783.761,0,0,0.2,0.272666
756.59,769.526,755.965,783.088,0,0,0.2,0.271229
756.96,770.187,756.556,783.817,0,0,0.2,0.272606
757.695,770.357,756.669,784.045,0,0,0.2,0.273759
758.123,770.204,756.377,784.031,0,0,0.2,0.27654
758.589,770.355,756.546,784.163,0,0,0.2,0.276172
759.064,770.214,756.568,783.861,0,0,0.2,0.272939
759.806,770.689,757.06,784.318,0,0,0.2,0.272582
759.916,769.834,756.227,783.44,0,0,0.198353,0.272124
759.642,770.489,756.772,784.206,0,0,0.2,0.274338
759.302,770.737,757.103,784.37,0,0,0.2,0.272672
758.744,770.246,756.345,784.146,0,0,0.2,0.278007
757.794,770.755,757.233,784.277,0,0,0.2,0.270443
756.754,770.691,757.05,784.332,0,0,0.2,0.27282
755.911,770.695,756.787,784.604,0,0,0.2,0.278164
755.051,770.465,756.736,784.193,0,0,0.2,0.274577
754.565,770.089,756.505,783.673,0,0,0.2,0.271675
753.922,769.808,756.033,783.583,0,0,0.2,0.275504
753.412,769.596,755.891,783.301,0,0,0.2,0.2741
753.246,770.714,756.909,784.519,0,0,0.2,0.276094
753.211,770.28,756.34,784.22,0,0,0.2,0.2788
753.671,769.603,755.949,783.257,0,0,0.2,0.273087
754.398,769.509,755.821,783.197,0,0,0.2,0.273756
755.047,769.18,755.507,782.854,0,0,0.2,0.273466
755.959,769.313,755.297,783.329,0,0,0.2,0.280319
756.559,769.305,755.379,783.231,0,0,0.2,0.278522
757.032,769.325,755.486,783.164,0,0,0.2,0.276776
758.086,770.317,756.527,784.107,0,0,0.2,0.275799
758.601,769.594,755.665,783.522,0,0,0.2,0.278568
759.003,769.642,755.758,783.525,0,0,0.2,0.277672
759.769,769.857,755.921,783.793,0,0,0.2,0.278713
760.489,770.049,755.635,784.464,0,0,0.191209,0.288295
760.753,769.827,755.744,783.909,0,0,0.181476,0.281651
760.502,770.142,755.98,784.303,0,0,0.192796,0.28323
760.488,769.811,755.696,783.925,0,0,0.186451,0.282292
760.096,770.735,756.485,784.986,0,0,0.2,0.285004
759.425,770.459,756.178,784.74,0,0,0.2,0.285617
758.804,770.567,756.415,784.719,0,0,0.2,0.283043
757.835,770.124,756.018,784.229,0,0,0.2,0.282105
756.512,770.712,756.675,784.749,0,0,0.2,0.280736
756.77,770.256,755.997,784.516,0,0,0.2,0.285195
754.872,769.75,755.613,783.886,0,0,0.2,0.282728
754.137,769.898,755.695,784.101,0,0,0.2,0.284058
753.955,769.459,755.344,783.574,0,0,0.2,0.282295
753.772,768.73,754.366,783.094,0,0,0.2,0.287281
753.805,769.258,755.219,783.297,0,0,0.2,0.280773
754.697,769.722,755.56,783.885,0,0,0.2,0.283248
756.177,769.44,755.464,783.417,0,0,0.2,0.279526
756.523,769.411,755.36,783.462,0,0,0.2,0.281026
756.487,769.459,755.467,783.451,0,0,0.2,0.279841
756.911,768.993,755.068,782.918,0,0,0.2,0.278496
757.281,769.134,754.928,783.34,0,0,0.2,0.284117
757.594,769.288,755.284,783.292,0,0,0.2,0.280078
758.248,769.336,755.407,783.265,0,0,0.2,0.278586
758.465,769.888,755.729,784.047,0,0,0.2,0.283183
758.911,769.455,755.306,783.604,0,0,0.2,0.282978
759.392,769.017,754.703,783.33,0,0,0.192492,0.286272
759.602,770.227,755.883,784.572,0,0,0.2,0.286886
759.296,769.479,755.2,783.758,0,0,0.2,0.285572
759.087,769.557,755.506,783.607,0,0,0.2,0.281014
758.584,770.2,756.172,784.228,0,0,0.2,0.280554
758.042,769.772,755.901,783.642,0,0,0.2,0.277412
756.92,770.385,756.392,784.377,0,0,0.2,0.279849
756.301,770.08,756.181,783.979,0,0,0.2,0.277984
755.68,769.6,755.394,783.805,0,0,0.2,0.28411
755.023,769.507,755.37,783.644,0,0,0.2,0.282743
755.13,769.628,755.417,783.839,0,0,0.2,0.28422
754.531,769.59,755.251,783.93,0,0,0.2,0.286783
754.024,768.424,754.075,782.773,0,0,0.2,0.286976
754.337,768.99,754.87,783.111,0,0,0.2,0.282407
754.695,769.143,754.783,783.503,0,0,0.2,0.287204
754.409,769.327,754.957,783.698,0,0,0.2,0.287415
754.873,769.483,755.091,783.874,0,0,0.2,0.287838
755.18,769.155,754.873,783.437,0,0,0.2,0.28564
756.164,769.375,755.112,783.638,0,0,0.2,0.285262
756.333,769.348,755.042,783.654,0,0,0.2,0.286117
756.951,769.403,755.335,783.471,0,0,0.2,0.281355
757.544,769.218,754.902,783.534,0,0,0.2,0.286316
757.957,769.926,755.604,784.248,0,0,0.2,0.286442
758.719,770.001,755.714,784.288,0,0,0.2,0.285735
759.262,770.152,755.984,784.319,0,0,0.2,0.283347
759.351,770.101,755.807,784.395,0,0,0.2,0.28588
759.758,769.98,755.806,784.155,0,0,0.2,0.283492
759.834,769.938,755.832,784.045,0,0,0.2,0.282126
759.456,770.037,755.9,784.173,0,0,0.2,0.282731
758.893,769.943,755.792,784.095,0,0,0.2,0.283031
759.519,770.009,755.932,784.087,0,0,0.2,0.281549
758.191,770.891,756.902,784.881,0,0,0.2,0.279788
756.78,771.005,757.003,785.007,0,0,0.2,0.280036
756.832,770.452,756.506,784.397,0,0,0.2,0.278904
755.906,769.478,755.426,783.529,0,0,0.2,0.281026
755.766,769.628,755.654,783.603,0,0,0.2,0.279489
755.255,770.204,756.434,783.974,0,0,0.2,0.275402
754.966,769.824,756.003,783.645,0,0,0.2,0.276422
754.844,769.79,755.938,783.642,0,0,0.2,0.277047
754.742,769.296,755.551,783.042,0,0,0.2,0.274906
755.177,769.98,756.001,783.959,0,0,0.2,0.279585
755.348,769.598,755.586,783.611,0,0,0.2,0.280246
755.658,769.382,755.353,783.412,0,0,0.2,0.280591
756.155,769.39,755.538,783.242,0,0,0.2,0.277042
756.542,769.29,755.53,783.049,0,0,0.2,0.275189
756.89,769.381,755.508,783.255,0,0,0.2,0.277471
757.327,769.835,756.026,783.644,0,0,0.2,0.276174
757.839,769.969,756.167,783.77,0,0,0.2,0.276025
758.277,769.394,755.68,783.108,0,0,0.2,0.274272
758.75,769.922,756.078,783.766,0,0,0.2,0.276884
758.914,769.413,755.393,783.433,0,0,0.2,0.280398
758.864,769.904,755.896,783.912,0,0,0.2,0.280168
758.759,769.143,755.112,783.174,0,0,0.2,0.280623
